page,url,status,duration,size,type
"validation-queue","http://localhost/api/v1/notifications",307,762,,
"validation-queue","http://localhost/api/v1/api/v1/validation/analytics/overview",404,765,,
"validation-queue","http://localhost/api/v1/api/v1/users?role=editor,admin&include_workload=true",404,766,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue?status=pending&sort_by=created_at&sort_order=desc&limit=20",404,766,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,768,,
"validation-queue","http://localhost/api/v1/notifications/",500,1485,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue?status=pending&sort_by=created_at&sort_order=desc&limit=20",404,488,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,489,,
"validation-queue","http://localhost/api/v1/api/v1/validation/analytics/overview",404,490,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,1862,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,1959,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1499,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,1984,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1865,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,1471,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1909,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,10,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,8,,
"validation-queue","http://localhost/api/v1/notifications",307,14,,
"validation-queue","http://localhost/api/v1/notifications/",500,1528,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1933,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1881,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1694,,
"validation-queue","http://localhost/api/v1/notifications",307,7,,
"validation-queue","http://localhost/api/v1/notifications/",500,2303,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,2043,,
"validation-queue","http://localhost/api/v1/notifications",307,16,,
"validation-queue","http://localhost/api/v1/notifications/",500,1929,,
"validation-queue","http://localhost/api/v1/notifications",307,20,,
"validation-queue","http://localhost/api/v1/notifications/",500,2267,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,426,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,9,,
"validation-queue","http://localhost/api/v1/notifications",307,12,,
"validation-queue","http://localhost/api/v1/notifications/",500,1576,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,579,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,10,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,2304,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,1921,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1622,,
"validation-queue","http://localhost/api/v1/notifications",307,7,,
"validation-queue","http://localhost/api/v1/notifications/",500,1906,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,1996,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1713,,
"validation-queue","http://localhost/api/v1/notifications",307,25,,
"validation-queue","http://localhost/api/v1/notifications/",500,1977,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,10,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,9,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,1833,,
"validation-queue","http://localhost/api/v1/notifications",307,7,,
"validation-queue","http://localhost/api/v1/notifications/",500,1531,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,1893,,
"validation-queue","http://localhost/api/v1/notifications",307,15,,
"validation-queue","http://localhost/api/v1/notifications/",500,1579,,
"validation-queue","http://localhost/api/v1/notifications",307,18,,
"validation-queue","http://localhost/api/v1/notifications/",500,1961,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1893,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,1679,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1980,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,9,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,9,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",401,6,,
"validation-queue","http://localhost/api/v1/auth/refresh",200,52,,
"validation-queue","http://localhost/api/v1/notifications",307,6,,
"validation-queue","http://localhost/api/v1/notifications/",500,1953,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,249,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,8,,
"validation-queue","http://localhost/api/v1/notifications",307,8,,
"validation-queue","http://localhost/api/v1/notifications/",500,1487,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1824,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1543,,
"validation-queue","http://localhost/api/v1/notifications",307,23,,
"validation-queue","http://localhost/api/v1/notifications/",500,1965,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,2289,,
"validation-queue","http://localhost/api/v1/notifications",307,9,,
"validation-queue","http://localhost/api/v1/notifications/",500,1483,,
"validation-queue","http://localhost/api/v1/notifications",307,10,,
"validation-queue","http://localhost/api/v1/notifications/",500,2040,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,10,,
"validation-queue","http://localhost/api/v1/api/v1/validation/queue/stats",404,2249,,
"validation-queue","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,13,,
"validation-queue","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,138,,
"document-groups","http://localhost/document-groups",200,2,,
"document-groups","http://localhost/assets/index-CDzVj1MJ.css",200,1,,
"document-groups","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"document-groups","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"document-groups","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"document-groups","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"document-groups","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"document-groups","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"document-groups","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"document-groups","http://localhost/assets/index--tYDwPN8.js",200,156,,
"document-groups","http://localhost/api/v1/notifications",307,11,,
"document-groups","http://localhost/api/v1/notifications/",500,2043,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,2058,,
"document-groups","http://localhost/api/v1/notifications",307,8,,
"document-groups","http://localhost/api/v1/notifications/",500,2442,,
"document-groups","http://localhost/api/v1/notifications",307,10,,
"document-groups","http://localhost/api/v1/notifications/",500,1707,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,2317,,
"document-groups","http://localhost/api/v1/notifications",307,11,,
"document-groups","http://localhost/api/v1/notifications/",500,2673,,
"document-groups","http://localhost/api/v1/notifications",307,12,,
"document-groups","http://localhost/api/v1/notifications/",500,1823,,
"document-groups","http://localhost/api/v1/notifications",307,10,,
"document-groups","http://localhost/api/v1/notifications/",500,2375,,
"document-groups","http://localhost/api/v1/notifications",307,7,,
"document-groups","http://localhost/api/v1/notifications/",500,1972,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,2234,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,2093,,
"document-groups","http://localhost/api/v1/notifications",307,11,,
"document-groups","http://localhost/api/v1/notifications/",500,1801,,
"document-groups","http://localhost/api/v1/notifications",307,14,,
"document-groups","http://localhost/api/v1/notifications/",500,2276,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,2102,,
"document-groups","http://localhost/api/v1/notifications",307,12,,
"document-groups","http://localhost/api/v1/notifications/",500,1555,,
"document-groups","http://localhost/api/v1/notifications",307,10,,
"document-groups","http://localhost/api/v1/notifications/",500,1856,,
"document-groups","http://localhost/api/v1/notifications",307,1205,,
"document-groups","http://localhost/api/v1/notifications/",500,2014,,
"document-groups","http://localhost/api/v1/notifications",307,10,,
"document-groups","http://localhost/api/v1/notifications/",500,1865,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,1824,,
"document-groups","http://localhost/api/v1/notifications",307,8,,
"document-groups","http://localhost/api/v1/notifications/",500,1508,,
"document-groups","http://localhost/api/v1/notifications",307,9,,
"document-groups","http://localhost/api/v1/notifications/",500,1979,,
"document-groups","http://localhost/api/v1/notifications",307,10,,
"document-groups","http://localhost/api/v1/notifications/",500,2218,,
"document-groups","http://localhost/api/v1/notifications",307,10,,
"document-groups","http://localhost/api/v1/notifications/",500,1477,,
"document-groups","http://localhost/api/v1/notifications",307,7,,
"document-groups","http://localhost/api/v1/notifications/",500,2083,,
"document-groups","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"document-groups","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,121,,
"kasse","http://localhost/kasse",200,2,,
"kasse","http://localhost/assets/index-CDzVj1MJ.css",200,,,
"kasse","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"kasse","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"kasse","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"kasse","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"kasse","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"kasse","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"kasse","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"kasse","http://localhost/assets/index--tYDwPN8.js",200,115,,
"kasse","http://localhost/api/v1/notifications",307,11,,
"kasse","http://localhost/api/v1/notifications/",500,2097,,
"kasse","http://localhost/api/v1/cash/registers?include_inactive=false",200,2112,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,2050,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,1548,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,1891,,
"kasse","http://localhost/api/v1/notifications",307,10,,
"kasse","http://localhost/api/v1/notifications/",500,1910,,
"kasse","http://localhost/api/v1/notifications",307,12,,
"kasse","http://localhost/api/v1/notifications/",500,2280,,
"kasse","http://localhost/api/v1/notifications",307,9,,
"kasse","http://localhost/api/v1/notifications/",500,1953,,
"kasse","http://localhost/api/v1/notifications",307,10,,
"kasse","http://localhost/api/v1/notifications/",500,1644,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,1878,,
"kasse","http://localhost/api/v1/notifications",307,7,,
"kasse","http://localhost/api/v1/notifications/",500,2083,,
"kasse","http://localhost/api/v1/notifications",307,10,,
"kasse","http://localhost/api/v1/notifications/",500,1667,,
"kasse","http://localhost/api/v1/notifications",307,9,,
"kasse","http://localhost/api/v1/notifications/",500,2058,,
"kasse","http://localhost/api/v1/notifications",307,10,,
"kasse","http://localhost/api/v1/notifications/",500,1579,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,1867,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,1897,,
"kasse","http://localhost/api/v1/notifications",307,11,,
"kasse","http://localhost/api/v1/notifications/",500,1532,,
"kasse","http://localhost/api/v1/notifications",307,8,,
"kasse","http://localhost/api/v1/notifications/",500,1888,,
"kasse","http://localhost/api/v1/notifications",307,10,,
"kasse","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"kasse","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,96,,
"spesen","http://localhost/spesen",200,3,,
"spesen","http://localhost/assets/index-CDzVj1MJ.css",200,1,,
"spesen","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,1,,
"spesen","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"spesen","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"spesen","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"spesen","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"spesen","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,1,,
"spesen","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"spesen","http://localhost/assets/index--tYDwPN8.js",200,122,,
"spesen","http://localhost/api/v1/notifications",307,152,,
"spesen","http://localhost/api/v1/notifications/",500,1528,,
"spesen","http://localhost/api/v1/expenses/reports?skip=0&limit=20",200,1684,,
"spesen","http://localhost/api/v1/notifications",307,14,,
"spesen","http://localhost/api/v1/notifications/",500,2279,,
"spesen","http://localhost/api/v1/notifications",307,11,,
"spesen","http://localhost/api/v1/notifications/",500,2349,,
"spesen","http://localhost/api/v1/notifications",307,12,,
"spesen","http://localhost/api/v1/notifications/",500,1746,,
"spesen","http://localhost/api/v1/notifications",307,10,,
"spesen","http://localhost/api/v1/notifications/",500,2158,,
"spesen","http://localhost/api/v1/notifications",307,10,,
"spesen","http://localhost/api/v1/notifications/",500,1668,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,2255,,
"spesen","http://localhost/api/v1/notifications",307,10,,
"spesen","http://localhost/api/v1/notifications/",500,2233,,
"spesen","http://localhost/api/v1/notifications",307,10,,
"spesen","http://localhost/api/v1/notifications/",500,1852,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,2281,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,1973,,
"spesen","http://localhost/api/v1/notifications",307,8,,
"spesen","http://localhost/api/v1/notifications/",500,1530,,
"spesen","http://localhost/api/v1/notifications",307,12,,
"spesen","http://localhost/api/v1/notifications/",500,2156,,
"spesen","http://localhost/api/v1/notifications",307,11,,
"spesen","http://localhost/api/v1/notifications/",500,2136,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,1707,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,2192,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,1536,,
"spesen","http://localhost/api/v1/notifications",307,8,,
"spesen","http://localhost/api/v1/notifications/",500,1950,,
"spesen","http://localhost/api/v1/notifications",307,28,,
"spesen","http://localhost/api/v1/notifications/",500,1622,,
"spesen","http://localhost/api/v1/notifications",307,467,,
"spesen","http://localhost/api/v1/notifications/",500,2003,,
"spesen","http://localhost/api/v1/notifications",307,1539,,
"spesen","http://localhost/api/v1/notifications/",500,1810,,
"spesen","http://localhost/api/v1/notifications",307,11,,
"spesen","http://localhost/api/v1/notifications/",500,2260,,
"spesen","http://localhost/api/v1/notifications",307,9,,
"spesen","http://localhost/api/v1/notifications/",500,1720,,
"spesen","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"spesen","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,63,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,4,,
"streckengeschaeft","http://localhost/streckengeschaeft",200,8,,
"streckengeschaeft","http://localhost/assets/index-CDzVj1MJ.css",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/P2LQKHE6KA6ZP4AAGN72KDWMHH6ZH3TA/ZC32TK2P7FPS5GFTL46EU6KQJA24ZYDB/7AHDUZ4A7LFLVFUIFSARGIWCRQJHISQP.woff2",200,,,
"streckengeschaeft","https://cdn.fontshare.com/wf/LAFFD4SDUCDVQEXFPDC7C53EQ4ZELWQI/PXCT3G6LO6ICM5I3NTYENYPWJAECAWDD/GHM6WVH6MILNYOOCXHXB5GTSGNTMGXZR.woff2",200,,,
"streckengeschaeft","http://localhost/assets/index--tYDwPN8.js",200,193,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,1727,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2201,,
"streckengeschaeft","http://localhost/api/v1/streckengeschaeft/statistics",200,3952,,
"streckengeschaeft","http://localhost/api/v1/streckengeschaeft/classifications?page_size=50",200,3987,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,12,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1742,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,14,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2356,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,13,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1801,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,16,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2318,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,15,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2028,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,11,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1690,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,1476,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2249,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,2551,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,3577,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,95,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,3386,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,1187,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1965,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,683,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,3026,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,954,,
"streckengeschaeft","http://localhost/api/v1/notifications/",401,2317,,
"streckengeschaeft","http://localhost/api/v1/auth/refresh",200,326,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,886,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1650,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,1208,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2819,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,113,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1967,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,672,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1542,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,152,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1598,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,505,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1868,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,1032,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2205,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,776,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,3248,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,1608,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,2971,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,9,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1492,,
"streckengeschaeft","http://localhost/api/v1/notifications",307,9,,
"streckengeschaeft","http://localhost/api/v1/notifications/",500,1730,,
"streckengeschaeft","https://cdnjs.cloudflare.com/ajax/libs/axe-core/4.8.2/axe.min.js",200,,,
"streckengeschaeft","https://fonts.googleapis.com/css2?family=Plus+Jakarta+Sans:wght@400;500;600;700&display=swap",200,404,,
"streckengeschaeft-zm","http://localhost/streckengeschaeft/zm",200,2,,
"streckengeschaeft-zm","http://localhost/assets/index-kDgct0GN.css",200,8,,
"streckengeschaeft-zm","https://cdn.fontshare.com/wf/VFMK2COV3DN37JR7JQ4CAOJPZ7KWKNY7/ODD5YJNDLHZZB2MIT3DPVH4EIHAMZ34D/BSY64LPTT3OPLVKAZKL3AHKRWZ3D74AC.woff2",200,,,
"streckengeschaeft-zm","https://cdn.fontshare.com/wf/2GQIT54GKQY3JRFTSHS4ARTRNRQISSAA/3CIP5EBHRRHE5FVQU3VFROPUERNDSTDF/JTSL5QESUXATU47LCPUNHZQBDDIWDOSW.woff2",200,,,
"streckengeschaeft-zm","https://cdn.fontshare.com/wf/FPDAZ2S6SW4QMSRIIKNNGTPM6VIXYMKO/5HNPQ453FRLIQWV2FNOBUU3FKTDZQVSG/Z3MGHFHX6DCTLQ55LJYRJ5MDCZPMFZU6.woff2",200,,,
"streckengeschaeft-zm","https://cdn.fontshare.com/wf/BFBSY7LX5W2U2EROCLVVTQP4VS7S4PC3/IIUX4FGTMD2LK2VWD3RVTAS4SSMUN7B5/53RZKGODFYDW3QHTIL7IPOWTBCSUEZK7.woff2",200,,,
"streckengeschaeft-zm","https://cdn.fontshare.com/wf/TTX2Z3BF3P6Y5BQT3IV2VNOK6FL22KUT/7QYRJOI3JIMYHGY6CH7SOIFRQLZOLNJ6/KFIAZD4RUMEZIYV6FQ3T3GP5PDBDB6JY.woff2",200,,,
